conditionId	conditionName	Fsk_level	Fsk_time	H89_level	H89_time	IBMX_level	IBMX_time	Rp8_Br_cAMPS_pAB_level	Rp8_Br_cAMPS_pAB_time	Rp8_pCPT_cAMPS_pAB_level	Rp8_pCPT_cAMPS_pAB_time	Rp_cAMPS_pAB_level	Rp_cAMPS_pAB_time	Sp8_Br_cAMPS_AM_level	Sp8_Br_cAMPS_AM_time	fourABnOH_level	fourABnOH_time	Fentanyl_level	Fentanyl_time	DAMGO_level	DAMGO_time	fiveHT_level	fiveHT_time
model1_data107_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	8.22222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data107_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data107_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	6.44444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data107_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data107_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data107_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data107_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	2.88888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data108	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
model1_data108_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data108_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	12.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data108_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
model1_data108_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data108_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	28.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data108_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
model1_data108_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	39.3333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data108_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	44.6666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data109	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
model1_data110	JI09_151102_Drg421_418_Age__ctrl_and_ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data111	JI09_151102_Drg421_418_Age__ctrl_and_Fsk1	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data112	JI09_151102_Drg421_418_Age__ctrl_and_Fsk3	3	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data113	JI09_151102_Drg421_418_Age__ctrl_and_Fsk10	10	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data114	JI09_151102_Drg421_418_Age__H8925_and_ctrl	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data115	JI09_151102_Drg421_418_Age__H894_and_Fsk3	3	60	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data116	JI09_151102_Drg421_418_Age__H8910_and_Fsk3	3	60	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data117	JI09_151102_Drg421_418_Age__H8925_and_Fsk3	3	60	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data118	JI09_160201_Drg453_452_CycNuc__ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data119	JI09_160201_Drg453_452_CycNuc__Fsk	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data120	JI09_160201_Drg453_452_CycNuc__Sp8_Br_cAMPS_AM	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
model1_data121	JI09_160126_Drg449_444_CycNuc__ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data122	JI09_160126_Drg449_444_CycNuc__Fsk10_and_IBMX100	10	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data123	JI09_160126_Drg449_444_CycNuc__Sp8_Br_cAMPS_AM10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
model1_data124	LK041_39_MOR_Kinetic_Fentanyl_Fsk___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data125	LK041_39_MOR_Kinetic_Fentanyl_Fsk___Fentanyl10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
model1_data126	LK041_39_MOR_Kinetic_Fentanyl_Fsk___Fsk	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data127	LK041_39_MOR_Kinetic_Fentanyl_Fsk___Fsk_and_Fentanyl0.1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
model1_data128	LK041_39_MOR_Kinetic_Fentanyl_Fsk___Fsk_and_Fentanyl1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
model1_data129	LK041_39_MOR_Kinetic_Fentanyl_Fsk___Fsk_and_Fentanyl10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
model1_data130	LK023_21_MOR_Kinetik_DAMGO_Fsk___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data131	LK023_21_MOR_Kinetik_DAMGO_Fsk___DAMGO10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
model1_data132	LK023_21_MOR_Kinetik_DAMGO_Fsk___Fsk	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data133	LK023_21_MOR_Kinetik_DAMGO_Fsk___Fsk_and_DAMGO0.1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0
model1_data134	LK023_21_MOR_Kinetik_DAMGO_Fsk___Fsk_and_DAMGO1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
model1_data135	LK023_21_MOR_Kinetik_DAMGO_Fsk___Fsk_and_DAMGO10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
model1_data136	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data137	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fentanyl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
model1_data138	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fentanyl2_and_Fsk1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
model1_data139	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fentanyl2_and_Fsk5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
model1_data140	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fentanyl2_and_Fsk10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
model1_data141	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fsk1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data142	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fsk5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data143	LK15_150727_LK051_48_MOR_Kinetic_10min_Fentanyl_Fsk__Fsk10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data144	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data145	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__5_HT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
model1_data146	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__5_HT_and_Fentanyl01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.2	0
model1_data147	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__5_HT_and_Fentanyl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.2	0
model1_data148	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__5_HT_and_Fentanyl10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0.2	0
model1_data149	LK15_150810_LK053_52_047_46_MOR_Kinetic_Fentanyl_5HT__Fentanyl10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
model1_data150	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data151	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___5_HT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
model1_data152	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___5_HT_and_DAMGO01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.2	0
model1_data153	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___5_HT_and_DAMGO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.2	0
model1_data154	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___5_HT_and_DAMGO10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0.2	0
model1_data155	LK020_18_LK014_12_MOR_Kinetik_DAMGO_5HT___DAMGO10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
model1_data156	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data157	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data158	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data159	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data160	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data161	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data162	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data163	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
model1_data164	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0.1	0
model1_data165	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.1	0
model1_data166	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.1	0
model1_data167	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.1	0
model1_data168	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0.1	0
model1_data169	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___DAMGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0.1	0
model1_data170	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
model1_data171	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0.1	0
model1_data172	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0.1	0
model1_data173	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.1	0
model1_data174	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0.1	0
model1_data175	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.1	0
model1_data176	LK038-35_MOR_DoseResponse_FentanylDAMGO_pH___Fentanyl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0.1	0
model1_data177	JI09_140331_Drg270-267_TiM__ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data178	JI09_140331_Drg270-267_TiM__5-HT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
model1_data179	JI09_140331_Drg270-267_TiM__5-HT01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
model1_data180	JI09_140331_Drg270-267_TiM__5-HT002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0
model1_data181	JI09_140331_Drg270-267_TiM__5-HT0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0
model1_data182	JI09_140331_Drg270-267_TiM__H89	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data183	JI09_140331_Drg270-267_TiM__H89_and_5-HT1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
model1_data184	JI09_160112_Drg443-442_DelayDoseResponse__Ctrl_and_5HT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
model1_data185	JI09_160112_Drg443-442_DelayDoseResponse__Ctrl_and_Ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data186	JI09_160112_Drg443-442_DelayDoseResponse__Ctrl_and_Fsk	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data187	JI09_160112_Drg443-442_DelayDoseResponse__Fent_and_5HT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.2	0
model1_data188	JI09_160112_Drg443-442_DelayDoseResponse__Fent_and_Ctrl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
model1_data189	JI09_160112_Drg443-442_DelayDoseResponse__Fent_and_Fsk	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
